Target,Race,Gender,Age,NumberofRaters,Female_prop,Male_prop,Asian_prop,Black_prop,Latino_prop,Multi_prop,Other_prop,White_prop,Afraid,Angry,Attractive,Babyface,Disgusted,Dominant,Feminine,Happy,Masculine,Prototypic,Sad,Suitability,Surprised,Threatening,Trustworthy,Unusual,Luminance_median,Nose_Width,Nose_Length,Lip_Thickness,Face_Length,R_Eye_H,L_Eye_H,Avg_Eye_Height,R_Eye_W,L_Eye_W,Avg_Eye_Width,Face_Width_Cheeks,Face_Width_Mouth,Forehead,Pupil_Top_R,Pupil_Top_L,Asymmetry_pupil_top,Pupil_Lip_R,Pupil_Lip_L,Asymmetry_pupil_lip,BottomLip_Chin,Midcheek_Chin_R,Midcheek_Chin_L,Cheeks_avg,Midbrow_Hairline_R,Midbrow_Hairline_L,Faceshape,Heartshapeness,Noseshape,LipFullness,EyeShape,EyeSize,UpperHeadLength,MidfaceLength,ChinLength,ForeheadHeight,CheekboneHeight,CheekboneProminence,FaceRoundness,fWHR
BF-003,B,F,25.80898876,89,0.988764045,0.011235955,0.011235955,0.606741573,0.134831461,0.06741573,0.168539326,0.011235955,1.595505618,1.561797753,3.191011236,3.685393258,1.426966292,2.185185185,4.191011236,3.415730337,1.865168539,3.365853659,1.887640449,4.192307692,1.853932584,1.483146067,3.797752809,1.831460674,117.5,229.5,232.5,105.5,1078.5,55,59,57,165.5,160.5,163,708,597,428.5,422,413.5,8.5,350.5,367,16.5,177,449,451.5,450.25,297.5,299.5,0.656467316,1.185929648,0.987096774,0.097821048,0.349693252,0.052851182,0.39731108,0.332637923,0.164116829,0.276773296,0.417477979,0.102920723,0.553546592,1.77
BF-004,B,F,26.98369565,92,1,0,0,1,0,0,0,0,2.522222222,3.077777778,2.711111111,2.377777778,2.7,2.615384615,3.744444444,1.788888889,2.5,4.048780488,3.844444444,4.192307692,1.677777778,2.588888889,3.303370787,2.288888889,96.5,241,208,157,1118.5,60,59.5,59.75,162,164,163,688.5,484.5,477,447.5,461,13.5,340,338,2,126,452,437,444.5,348,346,0.615556549,1.421052632,1.158653846,0.140366562,0.366564417,0.053419759,0.426464014,0.303084488,0.112650872,0.310236924,0.397407242,0.182387126,0.433169423,1.89
BF-005,B,F,28.12087912,91,1,0,0,0.813186813,0.076923077,0.054945055,0.054945055,0,1.747252747,2.406593407,4.076923077,2.032967033,2.32967033,3.107142857,4.791208791,2.901098901,1.857142857,3,2.277777778,4.115384615,1.681318681,1.922222222,3.747252747,2.318681319,125,257.5,248,150,1120,52.5,50.5,51.5,156,160,158,682,563.5,470,451.5,452.5,1,325.5,322.5,3,178,468.5,436.5,452.5,342,347,0.608928571,1.210292813,1.038306452,0.133928571,0.325949367,0.045982143,0.419642857,0.289285714,0.158928571,0.307589286,0.404017857,0.105803571,0.503125,1.91
BF-006,B,F,27.92631579,95,0.989361702,0.010638298,0.010526316,0.957894737,0.010526316,0,0.021052632,0,1.858695652,1.880434783,3.380434783,3.141304348,1.72826087,2.740740741,4.532608696,3.630434783,2.434782609,3.955555556,2.326086957,4.038461538,2.054347826,1.902173913,3.846153846,2.395604396,99.5,238.5,211,115,1027,66.5,69.5,68,163,160.5,161.75,728,598.5,421.5,446,435,11,306.5,322,15.5,161.5,416,417,416.5,330.5,314.5,0.708860759,1.216374269,1.130331754,0.111976631,0.420401855,0.066212269,0.410418695,0.305988315,0.157254138,0.314021422,0.405550146,0.126095424,0.582765336,2.07
BF-007,B,F,30.51086957,92,0.97826087,0.02173913,0,0.97826087,0,0.010869565,0.010869565,0,2.725274725,2.813186813,1.769230769,2.164835165,2.747252747,2.652173913,3.197802198,1.604395604,3,3.909090909,4.164835165,3.653846154,1.813186813,2.577777778,2.835164835,2.555555556,109,233.5,205,143.5,958.5,53.5,53.5,53.5,156,154,155,711.5,589.5,320.5,306,311,5,309,317,8,170.5,433,414,423.5,211.5,226,0.742305686,1.206955047,1.13902439,0.149713093,0.34516129,0.05581638,0.33437663,0.326551904,0.177882107,0.228221179,0.441836202,0.127282212,0.615023474,2.13
BF-008,B,F,24.57471264,87,1,0,0,0.988505747,0.011494253,0,0,0,1.850574713,2.091954023,3.068965517,2.735632184,2.046511628,2.4,3.988505747,3.103448276,2.344827586,3.585365854,2.563218391,3.961538462,1.873563218,2.264367816,3.32183908,2.651162791,118.5,190,228.5,108.5,1037.5,44.5,46,45.25,142.5,151,146.75,603,480,443,413.5,396.5,17,345.5,351,5.5,148.5,427,421,424,308,299,0.581204819,1.25625,0.831509847,0.104578313,0.30834753,0.043614458,0.426987952,0.335662651,0.14313253,0.29253012,0.408674699,0.118554217,0.462650602,1.63
BF-009,B,F,30.07446809,93,1,0,0.010752688,0.956989247,0.010752688,0.010752688,0.010752688,0,2,2.784946237,2.77173913,2,2.804347826,2.730769231,3.795698925,2.064516129,2.505376344,3.596153846,2.677419355,3.884615385,2.365591398,2.554347826,3.301075269,2.193548387,104.5,238,240,125.5,986.5,64.5,61.5,63,152.5,151.5,152,621,528,397,358,359.5,1.5,327.5,337.5,10,136,424,409.5,416.75,253.5,241.5,0.629498226,1.176136364,0.991666667,0.127217435,0.414473684,0.063862139,0.402432843,0.337050177,0.137861125,0.250886974,0.422453117,0.094272681,0.535225545,1.68
BF-010,B,F,29.2,90,1,0,0,1,0,0,0,0,1.777777778,1.844444444,2.722222222,1.911111111,1.933333333,2.178571429,4.1,3.444444444,2.544444444,3.743589744,2.511111111,3.961538462,1.788888889,1.733333333,3.9,2.622222222,108,254.5,263.5,134.5,1082,62,62.5,62.25,159,159,159,623,533,424.5,405,401,4,339,352,13,170.5,469,467,468,289.5,267.5,0.575785582,1.168855535,0.965844402,0.124306839,0.391509434,0.057532348,0.39232902,0.319316081,0.157578558,0.257393715,0.432532348,0.083179298,0.492606285,1.67
BF-011,B,F,28.58510638,94,1,0,0,0.978723404,0.010638298,0.010638298,0,0,2.591397849,2.698924731,2.989247312,2.150537634,2.559139785,2.62962963,4.054945055,2.279569892,2.537634409,3.795454545,2.440860215,3.5,3.096774194,2.387096774,3.129032258,3.053763441,118,246.5,230,128.5,987.5,51,50.5,50.75,155.5,153.5,154.5,671.5,571,346.5,291,311,20,343.5,338,5.5,169.5,451,443,447,239.5,252,0.68,1.176007005,1.07173913,0.130126582,0.328478964,0.051392405,0.350886076,0.345063291,0.17164557,0.248860759,0.452658228,0.101772152,0.578227848,1.73
BF-012,B,F,26.77659574,94,0.989361702,0.010638298,0,0.946808511,0,0.010638298,0.042553191,0,2.569892473,3.333333333,2.161290323,2.88172043,3.032258065,3.28,3.290322581,1.827956989,3.086021505,3.875,3.516129032,3.423076923,1.741935484,2.903225806,3.043010753,2.946236559,115.5,223.5,220.5,138,1054.5,52,51.5,51.75,154,151,152.5,738,687,416.5,374.5,324,50.5,310.5,307.5,3,191.5,457,437,447,313,301,0.699857752,1.074235808,1.013605442,0.13086771,0.339344262,0.049075391,0.394973921,0.293029872,0.181602655,0.291133239,0.423897582,0.048364154,0.651493599,2.11
BF-013,B,F,18.31521739,91,1,0,0.010989011,0.945054945,0.021978022,0.010989011,0.010989011,0,1.866666667,1.808988764,4.777777778,3.988888889,1.688888889,2.392857143,5.466666667,3.533333333,1.477777778,3.139534884,2.055555556,4.461538462,1.811111111,1.655555556,3.888888889,2.157303371,127.5,211.5,228.5,125.5,983,58.5,62.5,60.5,158,154,156,648.5,521,371.5,383,336,47,338.5,344,5.5,131,423.5,398,410.75,285,257.5,0.659715158,1.244721689,0.925601751,0.127670397,0.387820513,0.061546287,0.37792472,0.347151577,0.133265514,0.275940997,0.41785351,0.129704985,0.530010173,1.85
BF-014,B,F,27.22988506,87,0.977011494,0.022988506,0,0.954022989,0.034482759,0.011494253,0,0,2.639534884,2.604651163,2.406976744,2.802325581,2.406976744,2.625,3.802325581,1.825581395,2.255813953,3.361702128,3.752941176,4.230769231,1.604651163,2.058823529,3.162790698,2.058139535,117.5,243.5,219,111.5,1016,56,52.5,54.25,151,146.5,148.75,712,568.5,400.5,418.5,393,25.5,327.5,330.5,3,176,416,425,420.5,345,319,0.700787402,1.252418646,1.111872146,0.109744094,0.364705882,0.053395669,0.394192913,0.323818898,0.173228346,0.326771654,0.413877953,0.141240157,0.559547244,2.06
BF-015,B,F,29.53608247,98,0.989795918,0.010204082,0.010204082,0.908163265,0.030612245,0.020408163,0.030612245,0,2.556701031,3.536082474,3.721649485,2.0625,2.804123711,3.4,4.690721649,1.969072165,2.3125,3.15,3.319587629,3.461538462,1.886597938,2.865979381,3.072164948,3.567010309,121.5,212.5,213,113,951.5,65.5,60,62.75,149.5,148,148.75,613.5,518,365,373.5,367,6.5,324,335,11,143,413.5,413,413.25,298.5,277,0.644771414,1.184362934,0.997652582,0.118759853,0.421848739,0.065948502,0.383604834,0.346295323,0.150289017,0.302417236,0.434314241,0.10036784,0.544403573,1.93
BF-016,B,F,27.09302326,86,1,0,0.011627907,0.930232558,0.023255814,0.023255814,0.011627907,0,2.226190476,3.285714286,2.476190476,2.976190476,2.869047619,3.25,4.120481928,2.05952381,2.428571429,3.631578947,3.25,3.884615385,1.879518072,2.746987952,3.226190476,2.845238095,123,235,188.5,114.5,1115,54.5,53,53.75,168.5,169,168.75,746.5,669.5,421,394.5,387,7.5,322.5,332.5,10,250.5,513,496.5,504.75,342,288,0.669506726,1.115011202,1.24668435,0.102690583,0.318518519,0.048206278,0.377578475,0.293721973,0.224663677,0.282511211,0.452690583,0.069058296,0.60044843,2.17
BF-017,B,F,34.26966292,89,0.988764045,0.011235955,0,1,0,0,0,0,1.852272727,1.738636364,2.988636364,2.409090909,1.693181818,2.230769231,4.284090909,3.284090909,2.181818182,4.173913043,2.125,4.307692308,2.091954023,1.681818182,3.83908046,1.886363636,95.5,252.5,260,128.5,1117.5,60,59,59.5,142,144.5,143.25,687,616,410,439,394.5,44.5,367.5,374.5,7,197.5,513.5,520.5,517,326.5,286,0.614765101,1.11525974,0.971153846,0.114988814,0.415357766,0.053243848,0.36689038,0.331991051,0.176733781,0.274049217,0.462639821,0.063534676,0.551230425,1.64
BF-018,B,F,26.9010989,90,0.978021978,0.021978022,0,0.977777778,0,0.011111111,0.011111111,0,1.966666667,1.911111111,3.444444444,3.213483146,1.855555556,2.888888889,4.611111111,3.144444444,2.033333333,3.769230769,2.544444444,4.5,1.744444444,1.711111111,3.788888889,2.055555556,118.5,245,274.5,121,1105,68,63.5,65.75,162,163.5,162.75,711.5,625.5,467.5,416.5,458.5,42,368.5,380.5,12,137,446,432.5,439.25,354.5,351.5,0.643891403,1.137490008,0.892531876,0.109502262,0.403993856,0.059502262,0.423076923,0.338914027,0.1239819,0.319457014,0.397511312,0.077828054,0.566063348,1.84
BF-019,B,F,29.7032967,89,1,0,0,0.943820225,0.033707865,0.011235955,0.011235955,0,1.912087912,2.449438202,2.615384615,2.736263736,2.211111111,2.72,4.010989011,2.626373626,2.494505495,3.978723404,2.505494505,4.038461538,1.78021978,2.373626374,3.450549451,2.340659341,136,249,199.5,158,1083,54,55.5,54.75,147.5,154.5,151,695.5,632,450,452.5,404.5,48,314,317.5,3.5,159.5,429,424,426.5,328,277,0.642197599,1.100474684,1.248120301,0.145891043,0.362582781,0.050554017,0.415512465,0.291551247,0.147276085,0.279316713,0.393813481,0.058633426,0.583564174,2.06
BF-020,B,F,26.45744681,94,0.827956989,0.172043011,0,0.914893617,0.031914894,0.031914894,0.021276596,0,1.808510638,1.698924731,2.64893617,2.808510638,1.734042553,2.269230769,3.446808511,3.989361702,3.308510638,3.615384615,2.043010753,3.64,1.827956989,1.861702128,3.870967742,3.085106383,122,259.5,235,147.5,1102,43.5,42,42.75,144.5,149,146.75,730,674,462,450,458.5,8.5,314.5,328.5,14,173,443.5,446.5,445,353,367.5,0.662431942,1.083086053,1.104255319,0.13384755,0.291311755,0.038793103,0.41923775,0.291742287,0.156987296,0.326905626,0.403811252,0.050816697,0.611615245,2.1
BF-021,B,F,26.40860215,93,1,0,0,1,0,0,0,0,2.065217391,2.77173913,3.054347826,2.769230769,2.456521739,2.620689655,3.989130435,2.22826087,2.402173913,4.108108108,3.010989011,4.423076923,1.695652174,2.27173913,3.25,2.043478261,103.5,243,212,169,1070.5,53.5,53,53.25,161.5,166,163.75,700.5,628,442,445,393.5,51.5,282.5,289.5,7,174,441.5,435.5,438.5,342.5,306.5,0.654367118,1.11544586,1.146226415,0.157870154,0.32519084,0.049743111,0.412891172,0.267164876,0.162540869,0.303129379,0.409621672,0.067725362,0.586641756,2.25
BF-023,B,F,30.75,92,1,0,0,0.945652174,0.010869565,0.010869565,0.032608696,0,2.989010989,2.747252747,2.857142857,2.032967033,2.32967033,2.807692308,3.911111111,1.835164835,2.384615385,3.34,3.307692308,4.230769231,2.153846154,2.373626374,3.230769231,2.263736264,112.5,228.5,229,131,1024,73,69,71,152.5,153.5,153,646,588.5,389,403,395,8,338.5,342.5,4,157.5,450,437.5,443.75,294,304.5,0.630859375,1.097706032,0.997816594,0.127929688,0.464052288,0.069335938,0.379882813,0.332519531,0.153808594,0.292236328,0.433349609,0.056152344,0.574707031,1.9
BF-024,B,F,36.30769231,91,0.989010989,0.010989011,0,0.989010989,0,0.010989011,0,0,2.3,2.9,2.3,1.522222222,2.722222222,3.461538462,3.5,1.788888889,2.711111111,4.045454545,3.422222222,3.769230769,1.633333333,2.633333333,3.101123596,1.777777778,102.5,242.5,223,146,1060,55.5,55.5,55.5,153.5,148,150.75,647.5,571,399.5,387,369.5,17.5,318.5,335.5,17,160.5,450.5,442,446.25,309.5,283,0.610849057,1.133975482,1.087443946,0.137735849,0.368159204,0.052358491,0.376886792,0.308490566,0.151415094,0.279481132,0.420990566,0.072169811,0.538679245,2.01
BF-025,B,F,25.27659574,94,1,0,0,0.957446809,0.021276596,0.021276596,0,0,1.914893617,2.159574468,3.70212766,3.414893617,2.150537634,2.730769231,4.659574468,3.276595745,2.095744681,3.318181818,2.510638298,4.346153846,2.074468085,1.882978723,3.817204301,2.382978723,114.5,225,212.5,133.5,1065.5,62.5,59,60.75,162.5,156,159.25,629,562.5,425,415.5,427,11.5,340.5,348.5,8,161.5,447.5,433.5,440.5,324,326,0.590333177,1.118222222,1.058823529,0.12529329,0.381475667,0.057015486,0.398873768,0.323322384,0.151572032,0.305021117,0.413420929,0.062412013,0.527921164,1.72
BF-027,B,F,38,92,0.989247312,0.010752688,0,1,0,0,0,0,2.053763441,2.021505376,3,2.204301075,1.836956522,3.038461538,4.365591398,3.086956522,2.182795699,4.19047619,2.369565217,4.384615385,2.086021505,2.086021505,3.706521739,2.150537634,97,226,222.5,108,1018,59,55,57,153.5,151,152.25,627.5,569,430,401.5,378.5,23,341.5,334.5,7,157,430,424,427,290.5,287,0.616404715,1.102811951,1.015730337,0.106090373,0.374384236,0.055992141,0.422396857,0.332023576,0.154223969,0.283644401,0.419449902,0.057465619,0.558939096,1.72
BF-028,B,F,22.62365591,93,1,0,0,1,0,0,0,0,1.559139785,1.677419355,3.731182796,3.623655914,1.52688172,1.851851852,4.655913978,3.688172043,1.64516129,4.214285714,1.827956989,4.576923077,1.619565217,1.569892473,4.075268817,1.935483871,97.5,234.5,206,165,1069.5,54,52.5,53.25,150,145.5,147.75,706,621.5,408.5,411,393.5,17.5,314.5,316.5,2,210,505.5,498.5,502,322,304,0.660121552,1.135961384,1.138349515,0.1542777,0.360406091,0.049789621,0.381954184,0.294997662,0.196353436,0.292660122,0.469378214,0.079008883,0.581112669,2.01
BF-029,B,F,23.13483146,89,0.715909091,0.284090909,0,0.988764045,0,0,0.011235955,0,3.023529412,3.290697674,2.11627907,3.441860465,2.670588235,3.384615385,3.104651163,1.952941176,3.581395349,4.4,2.76744186,3.307692308,2.811764706,3.26744186,3.105882353,3.337209302,88,244.5,232,172.5,1136.5,69.5,68,68.75,144.5,149.5,147,687.5,619,430.5,416,421,5,329.5,335.5,6,192.5,508.5,505.5,507,333,332.5,0.604927409,1.110662359,1.05387931,0.151781786,0.467687075,0.060492741,0.378794545,0.292564892,0.169379674,0.292784866,0.446106467,0.060272767,0.544654641,1.91
BF-030,B,F,22.97894737,95,0.989473684,0.010526316,0,0.957894737,0.021052632,0,0.021052632,0,2.075268817,2.086021505,3.741935484,2.935483871,2.075268817,2.655172414,4.720430108,2.698924731,2.11827957,3.642857143,2.666666667,4.423076923,2.043010753,1.967741935,3.72826087,2.397849462,92.5,235,239.5,133.5,1027.5,63.5,66.5,65,162,161.5,161.75,668,598.5,413.5,396.5,395.5,1,314,313.5,0.5,155.5,446,436.5,441.25,281.5,287.5,0.650121655,1.116123642,0.981210856,0.129927007,0.401854714,0.063260341,0.40243309,0.305352798,0.1513382,0.276885645,0.429440389,0.067639903,0.582481752,1.98
BF-031,B,F,26.33695652,92,0.978021978,0.021978022,0.010869565,0.956521739,0,0.010869565,0.02173913,0,2.086956522,2.755555556,3.02173913,2.597826087,2.351648352,3.037037037,4.260869565,1.695652174,2.152173913,3.780487805,3.391304348,3.923076923,1.489130435,2.510869565,3.239130435,2.130434783,111,215,227,152,1008.5,56,57.5,56.75,154.5,157,155.75,643,554.5,398.5,378.5,376,2.5,343,349,6,125,447,454,450.5,309,348.5,0.637580565,1.159603246,0.947136564,0.150718889,0.364365971,0.056271691,0.395141299,0.343083788,0.123946455,0.325979177,0.446703024,0.08775409,0.549826475,1.75
BF-032,B,F,30.48958333,96,0.979166667,0.020833333,0,0.989583333,0,0,0,0.010416667,1.968421053,2.726315789,2.357894737,2.968421053,2.389473684,3.615384615,3.652631579,2.542553191,2.736842105,4.487804878,2.578947368,3.769230769,2.115789474,2.357894737,3.357894737,3.147368421,94,234,208,121,1055.5,62,61,61.5,153,157.5,155.25,692.5,630,404.5,399.5,409.5,10,307,302.5,4.5,182.5,446.5,446.5,446.5,327,333,0.656087162,1.099206349,1.125,0.114637613,0.396135266,0.058266225,0.383230696,0.288725722,0.172903837,0.312648034,0.423022264,0.059213643,0.59687352,2.15
BF-033,B,F,28.95744681,94,0.978723404,0.021276596,0,0.989361702,0.010638298,0,0,0,1.861702128,1.787234043,2.436170213,2.840425532,1.70212766,2.172413793,3.308510638,2.829787234,3.106382979,4.441860465,2.29787234,3.96,1.70212766,1.936170213,3.478723404,2.457446809,91,231.5,227.5,161.5,1004,63,59.5,63.25,166,167,166.5,677.5,622.5,390,352,369,17,336,328,8,143,449,438.5,443.75,280,271.5,0.674800797,1.088353414,1.017582418,0.160856574,0.37987988,0.062998008,0.388446215,0.330677291,0.142430279,0.274651394,0.441982072,0.054780876,0.62001992,1.96
BF-034,B,F,26.29896907,97,0.948453608,0.051546392,0.010309278,0.969072165,0,0.010309278,0.010309278,0,2.28125,3.103092784,2.237113402,2.989583333,2.536082474,4.08,3.164948454,2.18556701,3.206185567,4.510638298,2.659793814,3.730769231,1.773195876,2.721649485,3.164948454,2.525773196,86,230,205,105.5,1008.5,48.5,47.5,48,156,155.5,155.75,684,627,352,353,340.5,12.5,333.5,325,8.5,238,504.5,493,498.75,259.5,238,0.678235002,1.090909091,1.12195122,0.104610808,0.308186196,0.047595439,0.349033218,0.326474963,0.235994051,0.246653446,0.494546356,0.056519584,0.621715419,2.11
BF-035,B,F,19,85,0.341176471,0.658823529,0,0.964705882,0,0.023529412,0.011764706,0,1.717647059,2.117647059,2.658823529,3.05952381,1.635294118,2.84,2.341176471,2.329411765,4.152941176,4.219512195,2.176470588,2.576923077,1.647058824,2.517647059,3.164705882,2.682352941,96,252.5,218,142,1043,53,52.5,52.75,148,143,145.5,620.5,543,410.5,363,345,18,315,326,11,183.5,464,455,459.5,280,256.5,0.594918504,1.142725599,1.158256881,0.136145733,0.362542955,0.050575264,0.393576222,0.307286673,0.175934803,0.257190796,0.440556088,0.07430489,0.520613615,1.98
BF-036,B,F,23.2,90,0.988888889,0.011111111,0,0.911111111,0.022222222,0.033333333,0.022222222,0.011111111,2.123595506,1.920454545,3.719101124,2.943820225,2.146067416,1.863636364,4.460674157,2.741573034,1.887640449,3.136363636,2.505617978,4.576923077,2.292134831,1.719101124,3.775280899,1.93258427,129,196,215.5,113.5,964,50.5,52.5,51.5,145,147,146,594.5,498,372.5,378,369,9,317,318.5,1.5,170,425.5,425,425.25,273,269,0.616701245,1.1937751,0.909512761,0.117738589,0.352739726,0.053423237,0.386410788,0.329616183,0.176348548,0.281120332,0.441130705,0.100103734,0.51659751,1.81
BF-037,B,F,25.46067416,89,0.988505747,0.011494253,0,1,0,0,0,0,2.586206897,2.287356322,2.941176471,2.896551724,2.195402299,2,4.252873563,2.218390805,2.172413793,4.152173913,3.195402299,4.307692308,2.091954023,2.08045977,3.418604651,2.137931034,85,213,230.5,129.5,945.5,60.5,66.5,63.5,153,156,154.5,588,446,382.5,355.5,363,7.5,339.5,349.5,10,97.5,396,379.5,387.75,251,245,0.621893178,1.31838565,0.924078091,0.136964569,0.411003236,0.067160233,0.404547858,0.364357483,0.103120042,0.262295082,0.410100476,0.150185087,0.471708091,1.63
BF-038,B,F,26.45744681,94,0.989361702,0.010638298,0,0.978723404,0.010638298,0.010638298,0,0,2.591397849,4.815217391,1.892473118,2.483870968,3.752688172,3.888888889,2.924731183,1.456521739,3.456521739,4.392156863,2.720430108,2.807692308,1.860215054,4.150537634,2.75,3.141304348,102.5,245.5,181,115,1009.5,48.5,51,49.75,142.5,145,143.75,677.5,631,382,358.5,361.5,3,321.5,309,12.5,201,449,430.5,439.75,292.5,281,0.671124319,1.073692552,1.356353591,0.113917781,0.346086957,0.049281823,0.378405151,0.312283309,0.19910847,0.284051511,0.435611689,0.046062407,0.625061912,2.22
BF-039,B,F,24.87640449,90,1,0,0,0.988888889,0,0,0.011111111,0,2.844444444,2.272727273,3.322222222,2.633333333,2.144444444,2.111111111,4.511111111,2.179775281,1.977777778,3.846153846,3.444444444,4.346153846,1.933333333,1.777777778,3.719101124,2.222222222,79.5,215.5,221,110,1038,67.5,68,67.75,166,161.5,163.75,674.5,547,442,423,423,0,333,334,1,153,431.5,417.5,424.5,299,313.5,0.649807322,1.23308958,0.975113122,0.105973025,0.413740458,0.06526975,0.425818882,0.321290944,0.147398844,0.295038536,0.408959538,0.12283237,0.526974952,1.91
BF-040,B,F,20.65517241,87,0.988505747,0.011494253,0,0.988505747,0,0,0,0.011494253,2.068965517,2.091954023,3.206896552,2.965517241,2.093023256,2.55,4.068965517,2.574712644,2.517241379,3.978723404,3.08045977,4.269230769,1.574712644,1.747126437,3.505747126,1.931034483,96,238,225,128.5,1067.5,61,60,60.5,151.5,155,153.25,650,593,435.5,452.5,441,11.5,329,327.5,1.5,186,444,455,449.5,323,328.5,0.608899297,1.096121417,1.057777778,0.120374707,0.394779772,0.056674473,0.407962529,0.307494145,0.174238876,0.305152225,0.421077283,0.053395785,0.555503513,1.83
BF-041,B,F,17.93617021,95,0.978947368,0.021052632,0,0.873684211,0.052631579,0.021052632,0.042105263,0.010526316,1.872340426,2.063829787,4,4.010638298,1.795698925,1.933333333,4.723404255,3.776595745,2.074468085,3.238095238,2.159574468,4.423076923,1.914893617,1.893617021,4.247311828,2.180851064,106,231,212,118,998.5,50,53.5,51.75,150,149.5,149.75,653,567.5,398,403.5,381,22.5,320.5,326,5.5,165.5,435.5,431.5,433.5,302,293,0.653980971,1.150660793,1.089622642,0.118177266,0.34557596,0.051827742,0.398597897,0.323735603,0.165748623,0.29794692,0.434151227,0.085628443,0.568352529,1.97
BF-042,B,F,21.29545455,88,0.977272727,0.022727273,0.011363636,0.943181818,0.022727273,0.011363636,0.011363636,0,2.375,2.590909091,3.738636364,4,2.356321839,2.461538462,4.522727273,2.333333333,2.534090909,3.816326531,3.090909091,4.192307692,2,2.193181818,3.727272727,2.227272727,100.5,266,214.5,169,1094.5,60,60,60,156.5,154,155.25,686,572,451.5,435.5,446,10.5,307.5,305,2.5,170.5,463.5,445.5,454.5,316,318,0.626770215,1.199300699,1.24009324,0.154408406,0.38647343,0.054819552,0.412517131,0.279808132,0.155778894,0.289629968,0.415258109,0.104157149,0.522613065,2.04
BF-043,B,F,23.50526316,94,0.978494624,0.021505376,0,0.936170213,0.010638298,0.010638298,0.031914894,0.010638298,2.268817204,2.402173913,3.225806452,3.021505376,2.456521739,2.444444444,4.336956522,2.569892473,2.35483871,3.87755102,2.709677419,4.076923077,1.849462366,2.065217391,3.903225806,2.086021505,83,261.5,228.5,137.5,1030.5,54.5,55.5,55,154.5,156,155.25,688.5,600.5,406,406.5,393.5,13,327,329,2,155.5,443,429.5,436.25,304,282.5,0.668122271,1.146544546,1.144420131,0.133430374,0.354267311,0.053372149,0.393983503,0.318292091,0.150897623,0.284570597,0.423338185,0.085395439,0.582726832,2.06
BF-044,B,F,25.57446809,94,0.808510638,0.191489362,0,0.904255319,0.010638298,0.010638298,0.074468085,0,2.215053763,3.095744681,2.106382979,2.861702128,2.691489362,3.214285714,2.765957447,2.159574468,3.819148936,4.2,3.042553191,2.692307692,1.744680851,2.542553191,3.255319149,3.14893617,85,219.5,206,161,980,44,48.5,46.25,143.5,156,149.75,676.5,597,362.5,370,382,12,304.5,315,10.5,164,455,439,447,287.5,298,0.690306122,1.133165829,1.065533981,0.164285714,0.30884808,0.047193878,0.369897959,0.316071429,0.167346939,0.29872449,0.456122449,0.081122449,0.609183673,2.3
BF-045,B,F,22.93617021,94,0.893617021,0.106382979,0,0.734042553,0.063829787,0.095744681,0.106382979,0,2.574468085,3.301075269,2.787234043,2.563829787,2.638297872,2.884615385,3.414893617,1.723404255,2.978723404,2.775,3.180851064,3.44,1.893617021,2.70212766,3.234042553,2.85106383,119,179.5,228.5,137.5,1026,69,74.5,71.75,158.5,157,157.75,629.5,536,410,417.5,424,6.5,341,337,4,140,445.5,422.5,434,334,351,0.613547758,1.174440299,0.785557987,0.134015595,0.454833597,0.069931774,0.399610136,0.330409357,0.136452242,0.333820663,0.423001949,0.091130604,0.522417154,1.92
BF-047,B,F,34.21348315,89,1,0,0,0.95505618,0.011235955,0,0.033707865,0,2.204545455,2.988636364,2.909090909,1.727272727,2.829545455,4.16,3.852272727,2.306818182,2.840909091,4.066666667,2.625,3.8,1.829545455,2.818181818,3.386363636,2.551724138,93,268,250,105,1112.5,55.5,50,52.75,156.5,156,156.25,651,598.5,445,445,434,11,377.5,390.5,13,176.5,447.5,456.5,452,350.5,338.5,0.585168539,1.087719298,1.072,0.094382022,0.3376,0.04741573,0.4,0.345168539,0.158651685,0.309662921,0.406292135,0.047191011,0.537977528,1.78
BF-048,B,F,30.76344086,94,0.989361702,0.010638298,0,0.968085106,0,0.010638298,0.021276596,0,2.117021277,2.032258065,2.680851064,1.925531915,1.744680851,2.6,3.489361702,2.489361702,2.64893617,3.897435897,2.425531915,4.307692308,1.882978723,1.861702128,3.419354839,2.095744681,95.5,225.5,210,114,1040,57.5,59,58.25,147.5,150,148.75,627,571.5,393.5,388.5,393,4.5,323,318.5,4.5,201,461,453.5,457.25,281.5,266,0.602884615,1.097112861,1.073809524,0.109615385,0.391596639,0.056009615,0.378365385,0.308413462,0.193269231,0.263221154,0.439663462,0.053365385,0.549519231,1.79
